c86|INHOON NAE TTIIT SHING HAAUUSING OR HAYLT D H MAEN T DANQIIS D DAEK HII OR NAAEHLIJAT D PAR BAXID DMAT D FINAANS VAZIIR D DARXAAST D LIK HII  |INHOON NAE TTIIT SHING HAAUUSING OR HAYLT D H MAEN T DANQIIS D DAEK HII OR NAAEHLIJAT D PAR BAXID DMAT D FINAANS VAZIIR D DARXAAST D LIK HII  
c87|RUQJAA NAE ZARXAEZ ZAMIIN MAEN HARAAD D HANJAA BOOJAA OR P HIR T DAFAAVUT D XAT DM KARNAE KAE LIIAE SHAHZAAD DII KII NUZUR KIJAA  |RUQJAA NAE ZARXAEZ ZAMIIN MAEN HARAAD D HANJAA BOOJAA OR P HIR T DAFAAVUT D XAT DM KARNAE KAE LIIAE SHAHZAAD DII KII NUZUR KIJAA  
c88|MU7IIS NAE JAQINAN KAAFII T DAZABZUB SAE BILAA UTT HAAJAA OR KAHAA AAGAE T SHALOO K HAELAEN  |MU7IIS NAE JAQINAN KAAFII T DAZABZUB SAE BILAA UTT HAAJAA OR KAHAA AAGAE T SHALOO K HAELAEN  
c89|SAKUULOON MAEN JAGAANGGAT D MUT DAAARAF KARVAANAE KAE LIIAE T DAALIB ALAM XUD D D ZZOOSH OO XURUUSH SAE UTT HAEN GAE  |SAKUULOON MAEN JAGAANGGAT D MUT DAAARAF KARVAANAE KAE LIIAE T DAALIB ALAM XUD D D ZZOOSH OO XURUUSH SAE UTT HAEN GAE  
c90|AXBAARNAVIISOON NAE GALAESHIAR SAE P HISAL KAR BAELT SHAA GIRNAE KAE VAAQIAE KOO UT SH HAAL D DIJAA  |AXBAARNAVIISOON NAE GALAESHIAR SAE P HISAL KAR BAELT SHAA GIRNAE KAE VAAQIAE KOO UT SH HAAL D DIJAA  
c91|B HUUT D BILAA SAE VAHSHAT D MUIMMAA HAE OR PARJOON KAE T SHAEHROON KII SHOOXII AEK FOOBIJAA HAE  |B HUUT D BILAA SAE VAHSHAT D MUIMMAA HAE OR PARJOON KAE T SHAEHROON KII SHOOXII AEK FOOBIJAA HAE  
c92|KOOII BALD DIJAAT DII T SHAELAA MAT SH HT SH HAR SAE D DIFAA KII PAASD DAARII KII HANGGAAMAA XAEZ PAESHKASH KURAE  |KOOII BALD DIJAAT DII T SHAELAA MAT SH HT SH HAR SAE D DIFAA KII PAASD DAARII KII HANGGAAMAA XAEZ PAESHKASH KURAE  
c93|SOOVAEN SAFHAE KAE NIT SHLAE HISSAE PAR QARZAE KAE OQAAT D D DAEK HAEN  |SOOVAEN SAFHAE KAE NIT SHLAE HISSAE PAR QARZAE KAE OQAAT D D DAEK HAEN  
c94|MAASUUM BAT SHT SHAA XAFAGII SAE RUXSAAROON PAR PANK HRRII P HAER RAHAA HAE  |MAASUUM BAT SHT SHAA XAFAGII SAE RUXSAAROON PAR PANK HRRII P HAER RAHAA HAE  
c95|IMIIGIRAESHAN KAE LIIAE TTOFIL PAROOGARAAM KII AZSARAENO T DARVIID ZZ MAEN BILVAASIT DAA 7OR OO FIKR MOD ZZZAN HAE  |IMIIGIRAESHAN KAE LIIAE TTOFIL PAROOGARAAM KII AZSARAENO T DARVIID ZZ MAEN BILVAASIT DAA 7OR OO FIKR MOD ZZZAN HAE  
c96|KASII D DARSGAA MAEN XUVAARZAMII KII KIT DAABAEN KIT DAABT SHAE OR BAAB DDIGRII PAR FOQIJJAT D RAK HT DAE HAYN  |KASII D DARSGAA MAEN XUVAARZAMII KII KIT DAABAEN KIT DAABT SHAE OR BAAB DDIGRII PAR FOQIJJAT D RAK HT DAE HAYN  
c97|IT DAALVII MEHMAANAAN OR SAYJAA MAD ZZLIS MAEN TTAYBLOO OR KAAMAEDDII AD ZZZAA D DAEK HT DAE RAHAE  |IT DAALVII MEHMAANAAN OR SAYJAA MAD ZZLIS MAEN TTAYBLOO OR KAAMAEDDII AD ZZZAA D DAEK HT DAE RAHAE  
c98|NAD DVII INSHOORINS KAE INTTLAYKT SHUUIL NAE KAHAA T DAFRIQAA OR MIISAAQ KII MAZHABII HUD DUUD D MAEN RAHAEN  |NAD DVII INSHOORINS KAE INTTLAYKT SHUUIL NAE KAHAA T DAFRIQAA OR MIISAAQ KII MAZHABII HUD DUUD D MAEN RAHAEN  
c99|MUHAAFIZOON OR UHD DAED DAAROON KAE NAR7AE MAEN PARES PUHNT SHUUN T DOO ASHRAF KAE BAD DLAE HUUAE OR ZAAJID D FAYSLOON PAR NAZARAESAANII KARAAUUN GAA  |MUHAAFIZOON OR UHD DAED DAAROON KAE NAR7AE MAEN PARES PUHNT SHUUN T DOO ASHRAF KAE BAD DLAE HUUAE OR ZAAJID D FAYSLOON PAR NAZARAESAANII KARAAUUN GAA  
c100|AXROOTT KAE T SH HILKAE OR ANAAR KII GUTT HLIJAAN D DUUD D H MAEN B HIGOOAEN OR ISHAAL KII AFZUUD DAGII MAEN BAT SHII KOO D DAEN  |AXROOTT KAE T SH HILKAE OR ANAAR KII GUTT HLIJAAN D DUUD D H MAEN B HIGOOAEN OR ISHAAL KII AFZUUD DAGII MAEN BAT SHII KOO D DAEN  
c101|D DILSHAAD D D ZZAK HRAANII NAE BARRAEAZIIM MAEN PAROOSAYSING FAARMUULAE KAE IFAAD DAA KOO D ZZOOSH MAEN MUST DARAD D KIJAA  |D DILSHAAD D D ZZAK HRAANII NAE BARRAEAZIIM MAEN PAROOSAYSING FAARMUULAE KAE IFAAD DAA KOO D ZZOOSH MAEN MUST DARAD D KIJAA  
c102|BAT SHOO D ZZAAMIAA KAE ISTTOORZ SAE ARSHAD D ULVII KAE LIIAE T SHAAVAL JAXNII OR T SHIL7OOZAE LAAOO  |BAT SHOO D ZZAAMIAA KAE ISTTOORZ SAE ARSHAD D ULVII KAE LIIAE T SHAAVAL JAXNII OR T SHIL7OOZAE LAAOO  
c103|D DILBARD DAASHT DAA XAVAAT DIIN T SHUUNGII AARDDIININS KAE BAAD D SIIL PUVAAINTT PAR MIRT SHOON OR D DUUSRII LAAIN MAEN MASRUUF HAYN  |D DILBARD DAASHT DAA XAVAAT DIIN T SHUUNGII AARDDIININS KAE BAAD D SIIL PUVAAINTT PAR MIRT SHOON OR D DUUSRII LAAIN MAEN MASRUUF HAYN  
c104|NIILOOFAR KOO KOOHIST DAAN MAEN D DUSHMAN KII FOD ZZII D ZZID DOOD ZZAHD D OR SIIL RAHZANII PAR T DASHVIISH HAE  |NIILOOFAR KOO KOOHIST DAAN MAEN D DUSHMAN KII FOD ZZII D ZZID DOOD ZZAHD D OR SIIL RAHZANII PAR T DASHVIISH HAE  
c105|KOORIIOOGARAAFAR HAZJAANII AYT D HARNAETT SAE BAT SHAAOO KAE LIIAE HASPAANIVII HUKUUMAT D KII MAEHRBAANII AEAANAT D OR VASAAIL SAE BILAAXOF K HAELAE  |KOORIIOOGARAAFAR HAZJAANII AYT D HARNAETT SAE BAT SHAAOO KAE LIIAE HASPAANIVII HUKUUMAT D KII MAEHRBAANII AEAANAT D OR VASAAIL SAE BILAAXOF K HAELAE  
c106|HASIIN AQIIL RAND D HAAVAA NAE ASL MAEN D DARIIT SHOON MAEN IIND D HAN BAK HAERNAE KII VAD ZZAA SAE TTARAYVLARZ SAEFTTII INSOOLAESHAN SAE MUZAAKARAAT D KIIAE  |HASIIN AQIIL RAND D HAAVAA NAE ASL MAEN D DARIIT SHOON MAEN IIND D HAN BAK HAERNAE KII VAD ZZAA SAE TTARAYVLARZ SAEFTTII INSOOLAESHAN SAE MUZAAKARAAT D KIIAE  
c107|SOOXT DAA GARD DAAN AD DIIBOON KII MALFUUZAAT D MAEN T SHAASHNII HUNUUZ ISHAAAT D SAE MAHRUUM HAE  |SOOXT DAA GARD DAAN AD DIIBOON KII MALFUUZAAT D MAEN T SHAASHNII HUNUUZ ISHAAAT D SAE MAHRUUM HAE  
c108|MAAD D HO NAE LAYDDZ OR KAAND D HALAVII D ZZUUNIIAR NAASHT DAA VAALOON KAE XILAAF PARD D HAAN KOO ZAERAEUNVAAN G HOOSTT QARAARD DAAD D D DII  |MAAD D HO NAE LAYDDZ OR KAAND D HALAVII D ZZUUNIIAR NAASHT DAA VAALOON KAE XILAAF PARD D HAAN KOO ZAERAEUNVAAN G HOOSTT QARAARD DAAD D D DII  
c109|GOOTT HOON KII K HUD DAAII MAEN MUSHAFII KAA K HOOK HLAA AASRAA 7AYRQAANUUNII T DAYRUUN KII KASRAT D SAE KUT SHLAA GAJAA  |GOOTT HOON KII K HUD DAAII MAEN MUSHAFII KAA K HOOK HLAA AASRAA 7AYRQAANUUNII T DAYRUUN KII KASRAT D SAE KUT SHLAA GAJAA  
c110|QUSUURVAAR SEJJAAD D KAA D DAA7D DAAR NOHAA D ZZAALII 7UNUUD DAGII SAE HARGIZ T SHONKAA T D HAA  |QUSUURVAAR SEJJAAD D KAA D DAA7D DAAR NOHAA D ZZAALII 7UNUUD DAGII SAE HARGIZ T SHONKAA T D HAA  
c111|T DANZIIM AAZAAD DII KAE D ZZALSAE MAEN MUXAALIFOON KAE T DAASSURAAT D KAA SAD DD DAEBAAB KIJAA GAJAA  |T DANZIIM AAZAAD DII KAE D ZZALSAE MAEN MUXAALIFOON KAE T DAASSURAAT D KAA SAD DD DAEBAAB KIJAA GAJAA  
c112|APNAE AANGGAN KAE BAA7IIOON SAE HAT D HJAAR KAE BAD ZZAAAE HOOSHMAND DII SAE NIMTTAEN  |APNAE AANGGAN KAE BAA7IIOON SAE HAT D HJAAR KAE BAD ZZAAAE HOOSHMAND DII SAE NIMTTAEN  
c113|AYVAAN MAEN D ZZAAGIIRD DAAROON OR VADDAEROON NAE PARAAIIVTTAAIZJSHAN KAE MUAAHAD DAE OR MUAAVAZOON PAR BAAT D KII  |AYVAAN MAEN D ZZAAGIIRD DAAROON OR VADDAEROON NAE PARAAIIVTTAAIZJSHAN KAE MUAAHAD DAE OR MUAAVAZOON PAR BAAT D KII  
c114|AYD ZZUUKAESHAN OR NASHROOISHAAAT D MAEN BART DAANVII OR AASTTARAELVII MAD DD DAEMUQAABIL HAYN  |AYD ZZUUKAESHAN OR NASHROOISHAAAT D MAEN BART DAANVII OR AASTTARAELVII MAD DD DAEMUQAABIL HAYN  
c115|NOAABAAD DIJAAT DII KONSAL KAE AYGZAYKITTIV ERII LUNGGAA NAE TTEKNAALOOD ZZII KAE QARZOON KOO BARQARAAR RAKK HAA  |NOAABAAD DIJAAT DII KONSAL KAE AYGZAYKITTIV ERII LUNGGAA NAE TTEKNAALOOD ZZII KAE QARZOON KOO BARQARAAR RAKK HAA  
c116|VARLDDKAP NAE AQVAAM KAA AFSOOSNAAK T DANAAOO OR ANGGAEXT D HAET SH KIJAA OR D DUNJAA MAEN SHAGUFT DAA KALT SHAR BAED DAAR KIJAA  |VARLDDKAP NAE AQVAAM KAA AFSOOSNAAK T DANAAOO OR ANGGAEXT D HAET SH KIJAA OR D DUNJAA MAEN SHAGUFT DAA KALT SHAR BAED DAAR KIJAA  
c117|RAYHAANAA NAE RAQQAASAAOON SAE BAED ZZAA BEHSAEN SHURUU KIIN  |RAYHAANAA NAE RAQQAASAAOON SAE BAED ZZAA BEHSAEN SHURUU KIIN  
c118|RUBAAB T DUFAYL KAE 7AYRD DAANISHMAND DAANAA FAYSLAE NAE D DIHIND DGAAN KAE T DAVAQQUAAT D OR D ZZAZBAAT D KOO PAZZMURD DAA KAR D DIJAA  |RUBAAB T DUFAYL KAE 7AYRD DAANISHMAND DAANAA FAYSLAE NAE D DIHIND DGAAN KAE T DAVAQQUAAT D OR D ZZAZBAAT D KOO PAZZMURD DAA KAR D DIJAA  
c119|BAD DQISMAT DII SAE SHIGAAF T DIIN FITT GOLAAII MAEN T DABD DIIL HOO GAJAA HAE LIHAAZAA USAE BAND D KARVAAOO  |BAD DQISMAT DII SAE SHIGAAF T DIIN FITT GOLAAII MAEN T DABD DIIL HOO GAJAA HAE LIHAAZAA USAE BAND D KARVAAOO  
c120|SHAVAAHID D KAE MUT DAABIQ INFILUUINZAA KAE LIIAE HOOMIIOOPAYT D HIK KII T DAD DAABIIR B HOONDDII OR BAS D ZZUUNHII SII HAYN  |SHAVAAHID D KAE MUT DAABIQ INFILUUINZAA KAE LIIAE HOOMIIOOPAYT D HIK KII T DAD DAABIIR B HOONDDII OR BAS D ZZUUNHII SII HAYN  
c121|PAT SHAASVAEN HAASHIIAE KII LENT D H T DIISRAE HAASHIIAE SAE 7AYR SHUUURII MUMAASIL HAE  |PAT SHAASVAEN HAASHIIAE KII LENT D H T DIISRAE HAASHIIAE SAE 7AYR SHUUURII MUMAASIL HAE  
c122|HIND DUUST DAANII HOZARII KAE IND ZZINIIAR OR T DAAD ZZIR T SHOOROON MAEN P HANSAE HAYN  |HIND DUUST DAANII HOZARII KAE IND ZZINIIAR OR T DAAD ZZIR T SHOOROON MAEN P HANSAE HAYN  
c123|JUURJAA NAE T SH HAUUNII MAEN LONG KAE BAA7OON KOO BAT SHAAJAA  |JUURJAA NAE T SH HAUUNII MAEN LONG KAE BAA7OON KOO BAT SHAAJAA  
c124|KABIIR BARR HAII KAA SHOOHRAA OR FAEM HII IS KII MAIISHAT D KAA B HAROOSAA HAE  |KABIIR BARR HAII KAA SHOOHRAA OR FAEM HII IS KII MAIISHAT D KAA B HAROOSAA HAE  
c125|KIJAA PAROOFAYSAR T DAYJAB OR LAAIBRAERJAN NAE JUUNIIVARSITTII MAEN MANAED ZZING AYKOOJITTII KAA AMIIQ MUAAINAA KIJAA  |KIJAA PAROOFAYSAR T DAYJAB OR LAAIBRAERJAN NAE JUUNIIVARSITTII MAEN MANAED ZZING AYKOOJITTII KAA AMIIQ MUAAINAA KIJAA  
c126|BAAZ BAARONAQ XAYMAE P HAYL KAR QAD DOOQAAMAT D MAEN BARR H GAAE  |BAAZ BAARONAQ XAYMAE P HAYL KAR QAD DOOQAAMAT D MAEN BARR H GAAE  
c127|HAR ANAARRII OR RAAHGIIR AEK SIPAASNAAMAA LAE KAR MUAASHIJAAT D KAA MAALAM SAMAD ZZ HNAE LAGAA HAE  |HAR ANAARRII OR RAAHGIIR AEK SIPAASNAAMAA LAE KAR MUAASHIJAAT D KAA MAALAM SAMAD ZZ HNAE LAGAA HAE  
c128|T SHOD D HRAAIN NAE BUURR HAE MAAT SH HII RASAAOO KOO AFZAL KII IJAAD DAT D KAE LIIAE B HAED ZZNAE KAA SOOT SHAA  |T SHOD D HRAAIN NAE BUURR HAE MAAT SH HII RASAAOO KOO AFZAL KII IJAAD DAT D KAE LIIAE B HAED ZZNAE KAA SOOT SHAA  
c129|UZBAK SABROOT DAHAMMUL SAE AEK BIRAS KAE QIJAAM MAEN AT SHAANAK PURSUKUUN OR MAALD DAAR BAN GAAE  |UZBAK SABROOT DAHAMMUL SAE AEK BIRAS KAE QIJAAM MAEN AT SHAANAK PURSUKUUN OR MAALD DAAR BAN GAAE  
c130|AALIISHAAN VIZAARAT D NAE HAFIIZ XAELVII KOO T DASAAHUL SAE ZANG AALUUD D BANAA D DIJAA  |AALIISHAAN VIZAARAT D NAE HAFIIZ XAELVII KOO T DASAAHUL SAE ZANG AALUUD D BANAA D DIJAA  
c131|MUNFARID D NAAVIL MAEN D D HIINGGAA MUUSHT DII OR T DASHAD DD DUD D KAE BARAKS MANSHUUR OR MAQSUUD D SAE MUD ZZIZAE KII PAYD DAAISH HOOT DII HAE  |MUNFARID D NAAVIL MAEN D D HIINGGAA MUUSHT DII OR T DASHAD DD DUD D KAE BARAKS MANSHUUR OR MAQSUUD D SAE MUD ZZIZAE KII PAYD DAAISH HOOT DII HAE  
c132|XAAHISH D DILOON KOO XUD DSAR OR D ZZANGD ZZUU BANAA D DAET DII HAE  |XAAHISH D DILOON KOO XUD DSAR OR D ZZANGD ZZUU BANAA D DAET DII HAE  
c133|D ZZAMSHAED D BAEIXT DIJAAR VAYSAE HII AAD D HAE KIIT SHARR MAEN PAHUNT SH GAJAA HAALAANKAE HAMAARAE HUD ZZUUM MAEN T D HAA  |D ZZAMSHAED D BAEIXT DIJAAR VAYSAE HII AAD D HAE KIIT SHARR MAEN PAHUNT SH GAJAA HAALAANKAE HAMAARAE HUD ZZUUM MAEN T D HAA  
c134|T SHAMAN MAEN MANZUUR SHUD DAA MAYNOOFAYKT SHARZ KAA INKALOOZZAR NOII ZARIIAE SAE MUNHAD DIM KIJAA GAJAA  |T SHAMAN MAEN MANZUUR SHUD DAA MAYNOOFAYKT SHARZ KAA INKALOOZZAR NOII ZARIIAE SAE MUNHAD DIM KIJAA GAJAA  
c135|T DAA7UUT DII MUVAASALAAT D KAA MUAANID DAANAA T DARZAEFIKR MUSALSAL DDIIZAASTTAR OR UD ZZAARR D DAEK H RAHAA HAE  |T DAA7UUT DII MUVAASALAAT D KAA MUAANID DAANAA T DARZAEFIKR MUSALSAL DDIIZAASTTAR OR UD ZZAARR D DAEK H RAHAA HAE  
c136|D DIIBAAT SHAE MAEN HID ZZRAT D OR AEDDZ D ZZAYSII B HAJAANAK OR DDARAOONII MARAZ KII AYLIIMANTTARII RUUIID DAAD D D DARD ZZ HAE  |D DIIBAAT SHAE MAEN HID ZZRAT D OR AEDDZ D ZZAYSII B HAJAANAK OR DDARAOONII MARAZ KII AYLIIMANTTARII RUUIID DAAD D D DARD ZZ HAE  
c137|SIB7AT D ANIIQ FARRUXII NAE DDIIKLIRAESHAN NAMBAR MUUQAR KOO D DIJAA OR ZAXMII KII D DILD ZZUUII KII  |SIB7AT D ANIIQ FARRUXII NAE DDIIKLIRAESHAN NAMBAR MUUQAR KOO D DIJAA OR ZAXMII KII D DILD ZZUUII KII  
c138|RUUSII INTTAYLIID ZZAYNS MIIXAAIL VUULAR KAE MUT DAALLIQ AMLAN RAQIIB T D HII  |RUUSII INTTAYLIID ZZAYNS MIIXAAIL VUULAR KAE MUT DAALLIQ AMLAN RAQIIB T D HII  
c139|KAROORROON DDIIZAAINROON NAE SAAAEBAAN KII BAESMENTT MAEN BA7D DAAD DII SAAZOOSAAMAAN KII AARR MAEN ZAEVRAAT D XARIID DAE  |KAROORROON DDIIZAAINROON NAE SAAAEBAAN KII BAESMENTT MAEN BA7D DAAD DII SAAZOOSAAMAAN KII AARR MAEN ZAEVRAAT D XARIID DAE  
c140|LAABING BIIOOROO NAE 7AYRRASMII GARAMD ZZOOSHII SAE KAHAA DDOONARZ KOO AAZMAAAEN  |LAABING BIIOOROO NAE 7AYRRASMII GARAMD ZZOOSHII SAE KAHAA DDOONARZ KOO AAZMAAAEN  
c141|MUHAQQAQIIN NAE MUT DT DAFIQAA BAAUUNDDRII KII T DAARIIX NAZROON MAEN RAKK HII  |MUHAQQAQIIN NAE MUT DT DAFIQAA BAAUUNDDRII KII T DAARIIX NAZROON MAEN RAKK HII  
c142|BAAVART SHII OR TTAYKNIISHANZ T SHILT SHILAAT DII D D HUUP MAEN AD DVIJAAT D KAE LIIAE PARAESHAAN HAYN  |BAAVART SHII OR TTAYKNIISHANZ T SHILT SHILAAT DII D D HUUP MAEN AD DVIJAAT D KAE LIIAE PARAESHAAN HAYN  
c143|VAALID DAYN KII MAHABBAT D FAYMLII KAE LIIAE T DAQVIJAT D KAA MUUD ZZAB HAE  |VAALID DAYN KII MAHABBAT D FAYMLII KAE LIIAE T DAQVIJAT D KAA MUUD ZZAB HAE  
c144|AAD ZZ GAVARNAR SAAHIB 7URBAT D OR T DANGD DAST DII KAE BAAIS APIILAEN KARNAE VAALOON KOO RIAAAET DAEN D DAEN GAE  |AAD ZZ GAVARNAR SAAHIB 7URBAT D OR T DANGD DAST DII KAE BAAIS APIILAEN KARNAE VAALOON KOO RIAAAET DAEN D DAEN GAE  
c145|MOOLVII MUNIIB BUXAARII UD ZZLAT D MAEN QAYJUUM KAE SAAT D H GAVARNMINTT AAFIISHALZ SAE MILAE  |MOOLVII MUNIIB BUXAARII UD ZZLAT D MAEN QAYJUUM KAE SAAT D H GAVARNMINTT AAFIISHALZ SAE MILAE  
c146|SHAAHID D SAAHIB KASII D DILXARAASH OR MUHIIB T DANAZZULII KOO QUBUUL NAHIIN KAR SAKT DAE T D HAE  |SHAAHID D SAAHIB KASII D DILXARAASH OR MUHIIB T DANAZZULII KOO QUBUUL NAHIIN KAR SAKT DAE T D HAE  
c147|AGAR LAFZII D DAANISHVAR K HALVAARR NAA KARAEN T DOO SHEHRIIOON KAA AEHT DAED ZZAAD ZZ FAT DHJAAB HOO  |AGAR LAFZII D DAANISHVAR K HALVAARR NAA KARAEN T DOO SHEHRIIOON KAA AEHT DAED ZZAAD ZZ FAT DHJAAB HOO  
c148|MUD ZZAVVAZAA T DASHBII OR T DALMIIHAAT D LAYNGVIID ZZ OR SHAEROOAD DAB MAEN VID ZZD DAAN OR SAD DAAQAT D KAA BAAIS HAYN  |MUD ZZAVVAZAA T DASHBII OR T DALMIIHAAT D LAYNGVIID ZZ OR SHAEROOAD DAB MAEN VID ZZD DAAN OR SAD DAAQAT D KAA BAAIS HAYN  
c149|MOOLAANAA XAALID D SHAMSII LAAHORIJAAT D KAE UNVAAN SAE T DAARIIX OR SIJAAHAT D PAR LIK HT DAE HAYN  |MOOLAANAA XAALID D SHAMSII LAAHORIJAAT D KAE UNVAAN SAE T DAARIIX OR SIJAAHAT D PAR LIK HT DAE HAYN  
c150|MOOD ZZUUD DAA AYVANJUU BALOOT SHOON KAE ZAERAEIST DIMAAL HAE D ZZO GULD DAST DAA OR HOL SAYLZ KAE KAAROOBAAR MAEN MUST DA7RAQ HAYN  |MOOD ZZUUD DAA AYVANJUU BALOOT SHOON KAE ZAERAEIST DIMAAL HAE D ZZO GULD DAST DAA OR HOL SAYLZ KAE KAAROOBAAR MAEN MUST DA7RAQ HAYN  
c151|MOOHT DARMAA PIRAVIIN MAYNGGAL GARD DISH D DORAAN NAAMII MAD DRISAA KAE PIRINSIPAL KII D DOOST D HAYN  |MOOHT DARMAA PIRAVIIN MAYNGGAL GARD DISH D DORAAN NAAMII MAD DRISAA KAE PIRINSIPAL KII D DOOST D HAYN  
c152|RIFAT D LA7AARII MOSIMJAAT D OR SIJAASAT D KAE MASAAIL SAE SHAD DIID D BAEZAAR HAYN  |RIFAT D LA7AARII MOSIMJAAT D OR SIJAASAT D KAE MASAAIL SAE SHAD DIID D BAEZAAR HAYN  
c153|AARGNAAIZAESHAN KAE T SHAEARMAYN NAE BAAD DAZAAN SHAAIQIIN SAE ID ZZAAZAT D T DALAB KII  |AARGNAAIZAESHAN KAE T SHAEARMAYN NAE BAAD DAZAAN SHAAIQIIN SAE ID ZZAAZAT D T DALAB KII  
c154|VAZIIRAEAALAA NAE AND ZZUMAN KAE MUT DT DAHID DAA KANVINSHAN MAEN BILXUSUUS D DARAAAMD DAAT D KII VUQAAT D BAJAAN KII  |VAZIIRAEAALAA NAE AND ZZUMAN KAE MUT DT DAHID DAA KANVINSHAN MAEN BILXUSUUS D DARAAAMD DAAT D KII VUQAAT D BAJAAN KII  
c155|GAARRII RIIVARS KARNAE SAE LEHD ZZAE MAEN SHAEXII OR KAHAANII MAEN ZARAEMUBAAD DALAA KAA DD HANDDOORAA LAEFTTIINANTT KAA MIZAAD ZZ HAE  |GAARRII RIIVARS KARNAE SAE LEHD ZZAE MAEN SHAEXII OR KAHAANII MAEN ZARAEMUBAAD DALAA KAA DD HANDDOORAA LAEFTTIINANTT KAA MIZAAD ZZ HAE  
c156|LAFZIJAAT D KAE VARZZAN MAEN SAEVING KII D DARXAAST D D ZZIJUURII NAE T DANZIIM SAE GUZAARNAE KAE BAAD D SARD DXAANAE MAEN RAKK HII  |LAFZIJAAT D KAE VARZZAN MAEN SAEVING KII D DARXAAST D D ZZIJUURII NAE T DANZIIM SAE GUZAARNAE KAE BAAD D SARD DXAANAE MAEN RAKK HII  
c157|D DAST DAAVIIZII MUUVMINTT MAEN RIFIJUUD ZZII DDAYZARTT OR MIIVAAT DII HID ZZD ZZAE HUQUUQ KII T D HIJUURII SAE K HULAEN GAE  |D DAST DAAVIIZII MUUVMINTT MAEN RIFIJUUD ZZII DDAYZARTT OR MIIVAAT DII HID ZZD ZZAE HUQUUQ KII T D HIJUURII SAE K HULAEN GAE  
c158|NAAIB MUHARRIR NAE HAT D HOORRAE KII MAD DAD D SAE T DAQRIIBAN SAYNTTAR MAEN ZANG AALUUD D BELTT KOO MAZRUUB KIJAA  |NAAIB MUHARRIR NAE HAT D HOORRAE KII MAD DAD D SAE T DAQRIIBAN SAYNTTAR MAEN ZANG AALUUD D BELTT KOO MAZRUUB KIJAA  
c159|AE ZOFASHAAN KAHKASHAAOON KAE LAALT SHII LOOGOO AFSOOS AFV OR SABR AEK KAAROOBAAR OR SARF BOOLNAE KII HAD D T DAK HAE  |AE ZOFASHAAN KAHKASHAAOON KAE LAALT SHII LOOGOO AFSOOS AFV OR SABR AEK KAAROOBAAR OR SARF BOOLNAE KII HAD D T DAK HAE  
c160|SIINMAA G HAROON KAA RASJAA BUURR HAA HABSHII LIIDDAR AD ZZIIB MASHUUR AAVAAZ RAK HT DAA HAE  |SIINMAA G HAROON KAA RASJAA BUURR HAA HABSHII LIIDDAR AD ZZIIB MASHUUR AAVAAZ RAK HT DAA HAE  
c161|D ZZIMXAANAA KAE RAAVLAA AYNGLOO SAKUUL KAA ATTTT HAASII VAAN SAD DR HUD ZZD ZZAAD ZZ KII T DARMIIM T DAD ZZVIIZ OR MASHVARAA PAR SOOT SHNAE LAGAA HAE  |D ZZIMXAANAA KAE RAAVLAA AYNGLOO SAKUUL KAA ATTTT HAASII VAAN SAD DR HUD ZZD ZZAAD ZZ KII T DARMIIM T DAD ZZVIIZ OR MASHVARAA PAR SOOT SHNAE LAGAA HAE  
c162|AYSAE UHD DAE BUZURG SIHAAFIIOON OR LIK HNAE VAALOON KAE LIIAE D DIK HAAVAE KII K HIIR OR ZEHRIILII T DARAQQIIOON KII SOO7AAT D HAYN  |AYSAE UHD DAE BUZURG SIHAAFIIOON OR LIK HNAE VAALOON KAE LIIAE D DIK HAAVAE KII K HIIR OR ZEHRIILII T DARAQQIIOON KII SOO7AAT D HAYN  
c163|MAEZBAAN IS MOQAA PAR PEHLUU KAE KAMRAE MAEN G HUSAE OR MUT DAAXXAERIIN SAE PUURAE MUQAABLAE KAE LIIAE KAHAA  |MAEZBAAN IS MOQAA PAR PEHLUU KAE KAMRAE MAEN G HUSAE OR MUT DAAXXAERIIN SAE PUURAE MUQAABLAE KAE LIIAE KAHAA  
c164|7AYR SARKAARII INFOORSMENTT FOORS KII SHAMUULIJAT D T SH HOORRAEN OR K HUUSATT KIRD DAAR B HAED ZZAEN  |7AYR SARKAARII INFOORSMENTT FOORS KII SHAMUULIJAT D T SH HOORRAEN OR K HUUSATT KIRD DAAR B HAED ZZAEN  
c165|D ZZASTTIS KALAEM SAE RAYIJAT D KAE LIIAE D DUSHVAAR GAER MASH7ALAA D ZZILD D PUUT SH HIIAE NIIZ ZIHNII RUD ZZUU KAE NAT DAAAED ZZ D DAEK HIIAE  |D ZZASTTIS KALAEM SAE RAYIJAT D KAE LIIAE D DUSHVAAR GAER MASH7ALAA D ZZILD D PUUT SH HIIAE NIIZ ZIHNII RUD ZZUU KAE NAT DAAAED ZZ D DAEK HIIAE  
c166|IZZAT D MAAAB RAXSHAND DAA KOO DDISTTIRIKTT KAMJUUNITTII DDAVIIZZAN KII SAER KARAAIIN OR MIIT D HAAIL ZAT SHGII SENTTAR PAHUNT SHAAAEN  |IZZAT D MAAAB RAXSHAND DAA KOO DDISTTIRIKTT KAMJUUNITTII DDAVIIZZAN KII SAER KARAAIIN OR MIIT D HAAIL ZAT SHGII SENTTAR PAHUNT SHAAAEN  
